datetime,pm25,pm10,no2,o3,so2,co,aod,dust,temp,humidity,wind_spd,wind_dir,wind_gust,pressure,precip,cloud,blh
2025-08-27 00:00:00,15.2,15.7,24.4,62.0,44.8,734.0,0.13,1.0,21.5,42,0.93,196,2.7,922.1,0.0,0,75.0
2025-08-27 01:00:00,14.6,15.0,24.5,52.0,41.4,679.0,0.13,0.0,20.8,41,1.2,182,3.3,921.7,0.0,0,50.0
2025-08-27 02:00:00,13.7,13.9,24.4,45.0,37.7,623.0,0.13,0.0,19.7,39,1.25,178,3.6,921.4,0.0,0,30.0
2025-08-27 03:00:00,13.0,13.0,23.9,38.0,32.8,568.0,0.13,0.0,19.0,35,1.2,175,3.6,921.2,0.0,0,25.0
2025-08-27 04:00:00,12.5,12.6,23.2,33.0,27.5,511.0,0.12,0.0,18.3,31,1.2,180,3.6,921.1,0.0,0,20.0
2025-08-27 05:00:00,15.8,15.9,20.3,50.0,24.6,477.0,0.11,0.0,17.8,28,1.35,180,3.9,921.2,0.0,0,20.0
2025-08-27 06:00:00,15.0,15.2,19.5,64.0,29.9,493.0,0.12,0.0,18.1,29,1.05,185,3.6,921.6,0.0,0,20.0
2025-08-27 07:00:00,15.8,16.1,18.4,83.0,37.4,532.0,0.12,1.0,20.3,32,1.27,261,3.9,922.6,0.0,0,160.0
2025-08-27 08:00:00,12.0,12.5,17.5,99.0,43.4,534.0,0.12,1.0,21.5,37,1.47,280,5.1,923.0,0.0,0,260.0
2025-08-27 09:00:00,11.2,11.6,17.0,106.0,46.7,459.0,0.13,1.0,23.5,33,1.7,273,6.0,923.3,0.0,0,375.0
2025-08-27 10:00:00,11.4,11.8,16.6,109.0,48.6,348.0,0.14,1.0,25.5,27,1.9,284,6.6,923.6,0.0,0,565.0
2025-08-27 11:00:00,12.0,12.5,16.1,113.0,49.5,263.0,0.15,1.0,27.1,22,1.88,299,6.7,923.7,0.0,0,785.0
2025-08-27 12:00:00,12.5,12.9,15.0,120.0,49.2,230.0,0.16,1.0,28.2,20,1.84,311,6.8,923.3,0.0,0,965.0
2025-08-27 13:00:00,12.9,13.3,13.8,128.0,47.9,223.0,0.18,1.0,29.1,19,1.74,319,6.7,923.0,0.0,0,1165.0
2025-08-27 14:00:00,13.3,13.6,13.0,134.0,46.8,222.0,0.19,1.0,29.6,20,1.8,326,6.5,922.6,0.0,0,1265.0
2025-08-27 15:00:00,13.4,13.8,12.6,137.0,45.7,195.0,0.2,1.0,29.7,20,1.57,333,6.4,922.4,0.0,0,1320.0
2025-08-27 16:00:00,13.4,13.8,12.6,138.0,44.7,175.0,0.21,1.0,29.5,21,1.25,344,5.6,922.2,0.0,0,1290.0
2025-08-27 17:00:00,8.3,8.3,11.0,140.0,43.7,236.0,0.14,0.0,28.8,22,1.0,342,4.6,921.8,0.0,0,1160.0
2025-08-27 18:00:00,8.4,8.4,14.2,129.0,46.9,446.0,0.14,0.0,28.8,20,0.46,347,3.5,921.7,0.0,0,915.0
2025-08-27 19:00:00,10.5,10.5,18.6,112.0,51.3,738.0,0.14,0.0,27.0,28,0.05,360,1.3,921.6,0.0,0,15.0
2025-08-27 20:00:00,12.7,12.7,22.5,97.0,54.9,985.0,0.14,0.0,25.4,28,0.25,11,1.0,922.0,0.0,0,15.0
2025-08-27 21:00:00,14.5,14.5,25.4,84.0,57.7,1156.0,0.13,0.0,23.7,34,0.35,352,1.4,921.6,0.0,0,15.0
2025-08-27 22:00:00,16.4,16.5,27.8,71.0,59.8,1283.0,0.13,0.0,22.6,37,0.74,222,1.9,921.3,0.0,0,40.0
2025-08-27 23:00:00,17.5,17.6,29.0,60.0,59.3,1327.0,0.13,0.0,21.8,38,0.85,230,2.2,921.0,0.0,0,65.0
2025-08-28 00:00:00,17.0,17.0,28.7,51.0,54.6,1251.0,0.13,0.0,21.3,39,0.88,223,2.3,920.7,0.0,0,90.0
2025-08-28 01:00:00,15.7,15.7,27.3,44.0,47.4,1093.0,0.12,0.0,21.0,39,0.9,199,2.4,920.3,0.0,0,105.0
2025-08-28 02:00:00,14.6,14.6,25.6,39.0,40.1,933.0,0.11,0.0,20.4,36,1.35,180,3.5,919.8,0.0,0,40.0
2025-08-28 03:00:00,14.1,14.1,23.7,34.0,32.2,776.0,0.11,0.0,18.4,36,1.31,173,4.1,919.2,0.0,0,20.0
2025-08-28 04:00:00,13.4,13.4,21.5,32.0,24.3,616.0,0.11,0.0,17.5,33,1.31,173,4.1,918.9,0.0,0,20.0
2025-08-28 05:00:00,14.8,14.9,18.8,37.0,19.2,516.0,0.11,0.0,17.3,31,1.21,173,4.1,919.1,0.0,0,20.0
2025-08-28 06:00:00,14.2,14.3,18.2,55.0,25.4,534.0,0.11,0.0,17.9,33,1.02,191,3.7,920.0,0.0,0,25.0
2025-08-28 07:00:00,15.7,15.8,17.4,80.0,33.9,613.0,0.11,1.0,19.9,34,1.25,268,3.7,920.8,0.0,0,115.0
2025-08-28 08:00:00,12.0,12.3,16.6,100.0,40.4,638.0,0.12,1.0,21.3,35,1.14,293,4.5,921.3,0.0,0,170.0
2025-08-28 09:00:00,10.4,10.7,15.8,109.0,42.9,544.0,0.12,1.0,23.5,30,1.42,288,5.4,921.8,0.0,0,305.0
2025-08-28 10:00:00,10.2,10.4,15.1,112.0,43.4,396.0,0.13,0.0,25.6,26,1.61,296,5.9,922.3,0.0,0,455.0
2025-08-28 11:00:00,10.4,10.5,14.4,116.0,43.9,282.0,0.14,0.0,27.4,22,1.88,299,6.7,922.4,0.0,0,640.0
2025-08-28 12:00:00,11.1,11.2,13.8,123.0,45.0,239.0,0.15,0.0,28.8,20,2.04,301,7.1,922.4,0.0,0,825.0
2025-08-28 13:00:00,11.8,12.0,13.3,130.0,46.0,230.0,0.16,0.0,29.9,17,1.93,301,7.1,922.1,0.0,0,1000.0
2025-08-28 14:00:00,12.6,12.8,13.1,135.0,46.6,228.0,0.17,0.0,30.5,17,2.06,311,6.8,921.7,0.0,0,1095.0
2025-08-28 15:00:00,13.1,13.3,12.9,138.0,45.9,198.0,0.18,0.0,30.6,18,1.78,322,6.8,921.4,0.0,0,1175.0
2025-08-28 16:00:00,13.2,13.5,13.0,140.0,44.8,174.0,0.19,1.0,30.1,20,1.67,319,6.0,921.2,0.0,0,1155.0
2025-08-28 17:00:00,7.9,8.0,11.1,140.0,38.9,239.0,0.12,0.0,29.5,21,1.59,314,5.3,921.1,0.0,0,1045.0
2025-08-28 18:00:00,8.5,8.5,14.3,129.0,42.6,466.0,0.12,0.0,29.2,20,0.29,329,4.2,920.7,0.0,0,555.0
2025-08-28 19:00:00,9.6,9.6,18.7,114.0,47.8,782.0,0.12,0.0,27.1,25,0.45,174,1.6,920.6,0.0,0,85.0
2025-08-28 20:00:00,12.9,13.0,22.5,99.0,51.8,1040.0,0.12,0.0,26.2,25,0.67,193,2.1,921.0,0.0,0,45.0
2025-08-28 21:00:00,14.8,14.9,25.1,86.0,54.5,1205.0,0.13,0.0,25.0,27,0.85,225,2.4,920.6,0.0,0,40.0
2025-08-28 22:00:00,16.6,16.9,27.0,74.0,56.0,1313.0,0.13,0.0,23.8,30,0.99,221,2.7,920.2,0.0,0,50.0
2025-08-28 23:00:00,17.6,17.9,27.7,64.0,54.4,1331.0,0.13,0.0,23.0,31,0.96,219,2.7,920.0,0.0,0,65.0
2025-08-29 00:00:00,16.5,16.6,26.5,55.0,47.2,1210.0,0.13,0.0,22.8,32,0.6,222,2.6,919.6,0.0,0,55.0
2025-08-29 01:00:00,15.5,15.7,24.1,48.0,36.7,999.0,0.13,0.0,22.4,33,0.89,232,2.2,919.1,0.0,0,85.0
2025-08-29 02:00:00,15.0,15.1,21.7,44.0,28.2,816.0,0.13,0.0,21.8,35,1.03,227,2.5,918.7,0.0,0,90.0
2025-08-29 03:00:00,13.7,13.9,19.7,43.0,23.0,694.0,0.13,0.0,21.3,35,0.96,208,2.7,918.7,0.0,0,100.0
2025-08-29 04:00:00,12.5,12.6,17.9,44.0,19.6,600.0,0.12,0.0,20.7,33,1.15,182,3.3,918.8,0.0,0,35.0
2025-08-29 05:00:00,15.0,15.1,16.8,46.0,18.8,556.0,0.1,0.0,18.9,31,1.41,174,4.2,918.7,0.0,0,20.0
2025-08-29 06:00:00,14.3,14.5,17.0,65.0,26.0,610.0,0.1,0.0,18.4,34,1.42,170,4.4,918.9,0.0,0,20.0
2025-08-29 07:00:00,16.3,16.5,17.2,91.0,35.8,715.0,0.1,1.0,21.5,31,0.97,192,4.3,920.0,0.0,0,30.0
2025-08-29 08:00:00,13.4,13.8,16.9,112.0,42.7,747.0,0.1,1.0,23.6,29,1.05,301,4.1,920.6,0.0,0,150.0
2025-08-29 09:00:00,11.3,11.6,15.8,122.0,44.0,626.0,0.1,1.0,25.8,25,1.46,276,5.5,921.2,0.0,0,295.0
2025-08-29 10:00:00,10.2,10.5,14.1,126.0,42.3,433.0,0.11,1.0,27.9,21,1.81,276,6.4,921.5,0.0,0,485.0
2025-08-29 11:00:00,9.8,10.0,12.5,130.0,39.9,284.0,0.11,1.0,29.5,18,1.98,280,6.8,921.5,0.0,0,695.0
2025-08-29 12:00:00,9.7,10.0,10.8,136.0,37.2,230.0,0.12,1.0,30.9,17,1.98,280,7.1,921.3,0.0,0,885.0
2025-08-29 13:00:00,9.6,9.8,9.0,142.0,33.9,220.0,0.13,0.0,32.0,16,1.88,287,7.0,921.2,0.0,0,1165.0
2025-08-29 14:00:00,9.3,9.5,7.9,146.0,31.3,220.0,0.13,0.0,32.5,16,2.04,295,6.9,920.8,0.0,0,1315.0
2025-08-29 15:00:00,9.0,9.1,7.3,147.0,29.2,181.0,0.13,0.0,32.5,15,2.06,299,6.8,920.2,0.0,0,1325.0
2025-08-29 16:00:00,8.6,8.8,7.4,147.0,27.8,151.0,0.13,0.0,32.0,16,1.72,287,6.5,920.2,0.0,0,1175.0
2025-08-29 17:00:00,7.0,7.3,9.6,148.0,32.7,242.0,0.11,1.0,31.1,17,1.78,280,5.6,919.9,0.0,0,910.0
2025-08-29 18:00:00,8.2,8.4,13.0,140.0,38.4,574.0,0.1,1.0,30.1,18,0.47,288,4.5,919.4,0.0,0,35.0
2025-08-29 19:00:00,8.8,9.0,17.7,128.0,46.1,1027.0,0.1,0.0,27.9,20,0.72,205,2.3,919.1,0.0,0,30.0
2025-08-29 20:00:00,12.7,12.9,21.5,115.0,50.7,1349.0,0.09,0.0,27.2,21,0.76,191,2.5,919.4,0.0,0,35.0
2025-08-29 21:00:00,17.1,17.3,24.0,98.0,49.8,1441.0,0.09,0.0,26.2,23,1.03,194,3.1,919.1,0.0,0,40.0
2025-08-29 22:00:00,20.5,20.7,25.6,80.0,45.7,1403.0,0.1,0.0,24.9,25,1.05,205,3.2,918.8,0.0,0,55.0
2025-08-29 23:00:00,21.1,21.2,25.8,67.0,40.9,1281.0,0.1,0.0,24.5,25,0.86,187,2.9,918.5,0.0,0,55.0
2025-08-30 00:00:00,18.6,18.7,23.8,62.0,35.2,1037.0,0.1,0.0,23.5,27,1.21,173,3.6,917.7,0.0,0,25.0
2025-08-30 01:00:00,16.1,16.2,20.5,63.0,28.6,708.0,0.1,0.0,21.1,28,1.32,169,4.3,916.6,0.0,0,20.0
2025-08-30 02:00:00,14.1,14.3,17.7,65.0,23.8,454.0,0.1,0.0,20.1,27,1.24,166,4.4,916.2,0.0,0,15.0
2025-08-30 03:00:00,12.8,12.9,16.2,66.0,21.9,325.0,0.1,0.0,19.6,24,1.19,165,4.4,916.0,0.0,0,15.0
2025-08-30 04:00:00,11.8,12.0,15.3,69.0,21.8,271.0,0.1,1.0,19.1,22,1.24,166,4.5,915.7,0.0,0,15.0
2025-08-30 05:00:00,10.6,10.8,14.6,73.0,21.1,293.0,0.09,1.0,18.6,21,1.25,164,4.6,915.5,0.0,0,15.0
2025-08-30 06:00:00,9.8,10.1,14.8,84.0,23.5,459.0,0.09,1.0,19.5,18,1.64,160,5.3,916.1,0.0,5,20.0
2025-08-30 07:00:00,10.0,10.5,14.9,99.0,26.5,702.0,0.1,2.0,23.4,18,1.35,158,5.2,917.0,0.0,18,20.0
2025-08-30 08:00:00,9.2,10.0,14.0,113.0,27.1,825.0,0.09,2.0,27.9,14,0.85,339,4.3,918.5,0.0,4,105.0
2025-08-30 09:00:00,5.0,6.2,11.0,123.0,23.1,706.0,0.09,2.0,29.5,14,1.45,333,4.8,919.2,0.0,0,240.0
2025-08-30 10:00:00,3.6,4.9,7.0,132.0,16.6,468.0,0.08,3.0,31.4,12,1.17,290,5.3,919.5,0.0,0,505.0
2025-08-30 11:00:00,2.7,3.9,3.9,138.0,11.3,280.0,0.08,3.0,32.9,12,2.42,263,7.6,919.6,0.0,0,1350.0
2025-08-30 12:00:00,2.3,3.5,2.5,140.0,8.4,211.0,0.08,3.0,33.7,13,2.9,270,9.2,919.2,0.0,0,1515.0
2025-08-30 13:00:00,2.4,3.9,1.9,138.0,6.6,193.0,0.07,4.0,35.0,11,3.25,272,9.3,919.0,0.0,0,2835.0
2025-08-30 14:00:00,2.4,4.1,1.7,136.0,5.5,186.0,0.06,4.0,35.7,10,3.83,250,10.4,918.5,0.0,0,3570.0
2025-08-30 15:00:00,2.1,3.4,1.5,134.0,4.8,175.0,0.06,4.0,35.2,11,4.92,280,12.0,918.1,0.0,0,3235.0
2025-08-30 16:00:00,1.8,2.7,1.5,131.0,4.8,175.0,0.06,3.0,34.0,13,5.83,276,14.3,918.5,0.0,0,2745.0
2025-08-30 17:00:00,3.0,4.3,2.4,123.0,5.6,195.0,0.08,3.0,32.8,15,4.55,258,13.8,918.9,0.0,3,2565.0
2025-08-30 18:00:00,3.1,4.1,4.0,114.0,8.0,255.0,0.09,3.0,31.3,16,3.72,250,11.0,919.1,0.0,2,1940.0
2025-08-30 19:00:00,3.6,4.4,6.2,101.0,11.4,335.0,0.1,2.0,29.7,18,3.69,229,9.4,919.7,0.0,14,1255.0
2025-08-30 20:00:00,3.9,4.8,8.2,91.0,14.4,380.0,0.11,2.0,28.1,20,2.36,212,8.7,920.4,0.0,28,175.0
2025-08-30 21:00:00,4.4,5.2,9.8,85.0,16.7,358.0,0.11,2.0,27.2,21,2.13,240,5.7,920.6,0.0,31,250.0
2025-08-30 22:00:00,5.3,6.2,11.1,82.0,18.5,302.0,0.11,2.0,26.8,19,2.41,257,6.2,920.9,0.0,34,1645.0
2025-08-30 23:00:00,6.2,7.2,11.8,80.0,19.2,255.0,0.12,2.0,25.9,19,2.32,263,6.1,920.7,0.0,49,1525.0
2025-08-31 00:00:00,6.8,7.8,11.2,80.0,17.8,230.0,0.13,2.0,25.0,20,2.6,273,6.7,921.1,0.0,36,1600.0
2025-08-31 01:00:00,6.4,7.5,9.8,81.0,15.2,214.0,0.14,2.0,23.7,20,2.7,281,6.3,921.2,0.0,29,1060.0
2025-08-31 02:00:00,4.5,5.4,9.1,81.0,13.7,209.0,0.13,2.0,22.6,20,2.71,275,6.5,921.1,0.0,24,815.0
2025-08-31 03:00:00,4.4,5.1,9.9,77.0,14.8,221.0,0.13,2.0,21.6,21,2.51,257,6.3,921.4,0.0,27,430.0
2025-08-31 04:00:00,3.9,4.5,11.3,71.0,17.1,244.0,0.12,1.0,20.7,21,2.8,235,6.7,922.1,0.0,18,350.0
2025-08-31 05:00:00,4.2,4.5,12.6,69.0,19.0,258.0,0.13,0.0,19.9,21,2.98,221,6.9,922.5,0.0,12,275.0
2025-08-31 06:00:00,4.2,4.4,10.9,73.0,18.2,254.0,0.11,0.0,19.4,21,3.32,247,8.0,924.4,0.0,0,1190.0
2025-08-31 07:00:00,3.6,3.8,8.5,78.0,17.1,242.0,0.08,0.0,19.2,24,3.73,288,9.1,924.9,0.0,0,995.0
2025-08-31 08:00:00,2.6,2.6,6.5,84.0,16.2,230.0,0.08,0.0,19.5,26,2.75,299,9.0,925.4,0.0,2,845.0
2025-08-31 09:00:00,2.9,3.0,5.5,90.0,15.8,221.0,0.08,0.0,20.0,28,2.76,315,7.8,925.5,0.0,61,820.0
2025-08-31 10:00:00,3.6,3.7,4.9,95.0,15.6,213.0,0.08,0.0,20.6,29,2.3,314,7.8,925.5,0.0,100,935.0
2025-08-31 11:00:00,3.9,4.1,4.4,100.0,15.1,207.0,0.07,0.0,21.4,28,2.34,312,7.7,925.6,0.0,79,1035.0
2025-08-31 12:00:00,3.9,4.0,3.8,104.0,13.8,202.0,0.07,0.0,22.4,27,1.93,301,7.6,925.5,0.0,58,1245.0
2025-08-31 13:00:00,3.9,4.0,3.4,107.0,12.2,199.0,0.08,0.0,23.0,26,2.55,305,8.1,925.4,0.0,41,1530.0
2025-08-31 14:00:00,4.0,4.1,3.2,109.0,11.1,198.0,0.08,0.0,23.4,26,2.23,304,8.1,925.4,0.0,42,1710.0
2025-08-31 15:00:00,4.1,4.2,3.1,110.0,10.5,196.0,0.08,0.0,23.5,27,1.8,304,7.2,924.8,0.0,95,1845.0
2025-08-31 16:00:00,4.2,4.2,3.4,109.0,10.5,196.0,0.08,0.0,23.2,28,1.48,315,6.4,925.0,0.0,63,1830.0
2025-08-31 17:00:00,4.3,4.3,5.1,105.0,13.8,209.0,0.07,0.0,22.6,28,2.35,348,5.6,924.5,0.0,25,1305.0
2025-08-31 18:00:00,4.6,4.6,8.6,96.0,19.4,247.0,0.06,0.0,20.8,27,2.77,26,6.6,925.2,0.0,0,1420.0
2025-08-31 19:00:00,8.0,8.0,13.5,84.0,27.1,298.0,0.06,0.0,19.6,27,2.17,15,6.2,925.6,0.0,0,580.0
2025-08-31 20:00:00,10.2,10.2,17.4,73.0,33.1,338.0,0.05,0.0,18.4,29,2.27,8,4.7,925.4,0.0,0,395.0
2025-08-31 21:00:00,13.8,13.8,19.6,64.0,35.8,355.0,0.06,0.0,17.5,30,1.36,36,4.5,924.5,0.0,0,295.0
2025-08-31 22:00:00,15.8,15.8,20.8,56.0,36.7,360.0,0.07,0.0,16.5,33,0.7,90,3.0,923.8,0.0,7,220.0
2025-08-31 23:00:00,16.1,16.2,21.5,49.0,36.7,365.0,0.07,0.0,16.2,35,0.35,135,1.7,923.4,0.0,0,155.0
2025-09-01 00:00:00,14.7,14.8,21.5,44.0,35.5,370.0,0.08,0.0,15.7,35,0.16,162,1.0,922.9,0.0,21,50.0
2025-09-01 01:00:00,15.0,15.1,21.0,41.0,33.4,375.0,0.09,0.0,15.1,41,0.29,31,0.7,922.1,0.0,6,135.0
2025-09-01 02:00:00,14.2,14.3,20.5,38.0,31.8,390.0,0.08,0.0,14.2,38,0.05,180,1.0,921.7,0.0,9,15.0
2025-09-01 03:00:00,13.5,13.6,20.4,33.0,30.9,428.0,0.08,0.0,13.7,38,0.05,180,1.1,921.1,0.0,0,50.0
2025-09-01 04:00:00,13.6,13.6,20.4,29.0,30.7,476.0,0.08,0.0,13.3,38,0.05,180,1.1,920.8,0.0,0,95.0
2025-09-01 05:00:00,19.3,19.4,19.9,30.0,27.9,504.0,0.09,0.0,13.0,38,0.1,180,1.2,920.5,0.0,0,95.0
2025-09-01 06:00:00,19.4,19.6,18.9,45.0,32.0,502.0,0.09,0.0,12.5,42,0.45,153,2.5,920.3,0.0,0,15.0
2025-09-01 07:00:00,20.4,20.7,17.5,67.0,37.6,481.0,0.1,1.0,14.7,35,1.44,340,2.4,921.2,0.0,0,135.0
2025-09-01 08:00:00,15.3,15.6,16.5,84.0,42.3,443.0,0.11,1.0,15.6,39,1.25,355,3.9,921.8,0.0,2,265.0
2025-09-01 09:00:00,13.7,14.0,16.3,93.0,45.0,374.0,0.12,1.0,17.5,34,1.33,347,4.7,921.5,0.0,0,380.0
2025-09-01 10:00:00,12.9,13.1,16.4,98.0,46.8,288.0,0.12,0.0,19.2,30,1.38,347,5.2,921.5,0.0,0,505.0
2025-09-01 11:00:00,12.8,12.9,16.3,103.0,47.5,225.0,0.12,0.0,20.9,27,1.5,2,5.7,920.9,0.0,0,630.0
2025-09-01 12:00:00,13.3,13.5,15.5,110.0,46.9,204.0,0.13,0.0,22.5,23,1.56,6,5.8,920.6,0.0,0,785.0
2025-09-01 13:00:00,13.7,13.9,14.5,118.0,45.2,205.0,0.13,0.0,23.8,20,1.7,360,6.1,919.9,0.0,0,845.0
2025-09-01 14:00:00,14.2,14.4,13.9,123.0,43.8,213.0,0.14,0.0,24.5,18,1.22,351,6.0,919.5,0.0,0,815.0
2025-09-01 15:00:00,14.2,14.4,13.7,125.0,42.3,216.0,0.15,0.0,25.0,18,1.07,332,5.1,918.8,0.0,0,845.0
2025-09-01 16:00:00,13.9,14.1,13.9,125.0,40.9,226.0,0.16,0.0,24.5,18,0.75,323,4.6,918.8,0.0,0,820.0
2025-09-01 17:00:00,8.1,8.1,14.1,123.0,42.4,261.0,0.11,0.0,23.9,20,0.22,333,3.7,918.8,0.0,0,720.0
2025-09-01 18:00:00,9.4,9.4,18.8,112.0,49.8,330.0,0.11,0.0,23.1,39,0.0,270,2.7,918.7,0.0,0,565.0
2025-09-01 19:00:00,11.6,11.6,25.4,97.0,59.9,423.0,0.11,0.0,21.6,38,0.15,360,1.0,918.5,0.0,0,75.0
2025-09-01 20:00:00,19.2,19.2,30.4,83.0,66.3,538.0,0.11,0.0,20.8,36,0.58,121,1.6,918.3,0.0,0,90.0
2025-09-01 21:00:00,24.7,24.7,32.7,73.0,66.7,698.0,0.11,0.0,20.7,27,1.1,156,3.1,917.9,0.0,0,65.0
2025-09-01 22:00:00,25.0,25.0,33.5,65.0,63.4,878.0,0.11,0.0,19.9,29,0.62,166,3.2,917.4,0.0,0,30.0
2025-09-01 23:00:00,24.3,24.3,32.8,57.0,56.9,1000.0,0.11,0.0,19.0,35,0.29,211,2.3,917.3,0.0,0,20.0
2025-09-02 00:00:00,23.4,23.4,30.1,48.0,45.1,1020.0,0.11,0.0,17.8,38,0.69,240,1.7,916.7,0.0,0,40.0
2025-09-02 01:00:00,22.4,22.4,26.0,39.0,30.1,983.0,0.11,0.0,17.2,36,0.78,230,2.2,916.2,0.0,0,60.0
2025-09-02 02:00:00,20.5,20.5,22.5,34.0,19.3,940.0,0.11,0.0,17.0,36,0.56,207,2.2,915.8,0.0,0,70.0
2025-09-02 03:00:00,18.2,18.2,20.5,33.0,16.2,910.0,0.11,0.0,17.0,34,0.51,191,2.1,915.5,0.0,0,75.0
2025-09-02 04:00:00,15.4,15.4,19.2,36.0,17.2,875.0,0.1,0.0,16.9,33,0.67,193,2.3,915.3,0.0,0,35.0
2025-09-02 05:00:00,14.1,14.2,19.5,43.0,25.9,837.0,0.09,0.0,16.5,33,0.76,203,2.4,915.2,0.0,0,30.0
2025-09-02 06:00:00,13.2,13.2,18.8,54.0,29.5,807.0,0.09,0.0,14.8,27,1.23,168,4.1,915.0,0.0,0,20.0
2025-09-02 07:00:00,14.5,14.5,17.8,69.0,34.4,774.0,0.09,0.0,17.9,24,1.12,170,4.1,915.9,0.0,0,30.0
2025-09-02 08:00:00,14.9,15.0,16.6,83.0,37.5,704.0,0.09,0.0,21.1,20,0.9,273,3.9,917.1,0.0,0,195.0
2025-09-02 09:00:00,10.4,10.9,15.1,95.0,37.8,556.0,0.1,1.0,23.0,19,1.55,270,5.6,917.6,0.0,0,365.0
2025-09-02 10:00:00,8.1,8.8,13.4,105.0,36.3,370.0,0.1,1.0,24.8,17,2.12,285,6.8,917.8,0.0,0,930.0
2025-09-02 11:00:00,7.2,7.9,11.5,113.0,33.6,233.0,0.1,2.0,25.8,16,2.21,288,7.3,917.6,0.0,0,1130.0
2025-09-02 12:00:00,6.4,7.3,9.3,117.0,28.9,187.0,0.1,2.0,26.7,17,1.9,297,7.3,917.3,0.0,0,1375.0
2025-09-02 13:00:00,5.7,6.6,7.0,118.0,22.9,189.0,0.09,2.0,27.2,18,2.07,307,6.9,917.2,0.0,0,1650.0
2025-09-02 14:00:00,4.9,6.0,5.4,118.0,18.1,196.0,0.09,2.0,27.4,20,2.09,310,7.0,916.9,0.0,0,1830.0
2025-09-02 15:00:00,4.4,5.7,4.5,117.0,15.2,192.0,0.09,2.0,27.1,22,2.28,331,6.8,916.9,0.0,18,1805.0
2025-09-02 16:00:00,4.4,5.7,4.2,115.0,13.5,193.0,0.09,3.0,26.4,25,3.23,8,7.5,916.8,0.0,1,1685.0
2025-09-02 17:00:00,3.0,3.3,5.5,97.0,15.6,199.0,0.08,1.0,23.8,38,3.62,354,9.6,917.6,0.0,8,1125.0
2025-09-02 18:00:00,3.6,3.9,8.3,88.0,19.5,216.0,0.09,1.0,21.9,40,1.7,2,10.8,918.9,0.0,31,895.0
2025-09-02 19:00:00,5.2,5.4,12.3,75.0,25.0,238.0,0.09,0.0,20.9,41,2.17,352,4.6,919.4,0.0,31,875.0
2025-09-02 20:00:00,6.4,6.6,15.7,65.0,29.7,251.0,0.1,0.0,19.9,43,1.65,2,4.6,920.4,0.0,12,880.0
2025-09-02 21:00:00,7.6,7.7,17.9,60.0,32.8,244.0,0.1,0.0,18.8,45,2.31,5,4.7,920.5,0.0,1,585.0
2025-09-02 22:00:00,8.4,8.5,19.4,58.0,35.0,228.0,0.1,0.0,17.4,48,1.75,358,4.8,920.5,0.0,26,365.0
2025-09-02 23:00:00,10.2,10.4,20.5,55.0,36.1,218.0,0.1,0.0,16.5,51,1.45,360,3.1,920.6,0.0,17,380.0
2025-09-03 00:00:00,11.8,12.1,20.8,50.0,35.3,217.0,0.09,0.0,15.7,51,1.4,356,3.0,920.5,0.0,2,340.0
2025-09-03 01:00:00,12.2,12.5,20.7,45.0,33.4,222.0,0.09,0.0,14.9,52,0.65,356,2.7,920.5,0.0,8,240.0
2025-09-03 02:00:00,11.1,11.5,20.8,41.0,32.2,239.0,0.09,0.0,14.4,53,0.93,344,1.8,920.5,0.0,12,230.0
2025-09-03 03:00:00,11.0,11.3,21.8,36.0,32.0,280.0,0.09,0.0,13.6,59,0.15,270,1.7,920.8,0.0,20,185.0
2025-09-03 04:00:00,11.2,11.6,23.1,32.0,32.6,332.0,0.09,0.0,13.2,58,0.35,270,1.2,920.9,0.0,33,135.0
2025-09-03 05:00:00,17.2,17.6,27.4,30.0,45.1,368.0,0.1,0.0,12.9,58,0.49,315,1.4,921.2,0.0,30,140.0
2025-09-03 06:00:00,19.9,20.5,25.1,41.0,47.9,375.0,0.1,0.0,13.0,58,0.25,11,0.7,921.5,0.0,16,35.0
2025-09-03 07:00:00,14.4,15.1,21.8,55.0,51.6,365.0,0.1,1.0,14.1,54,1.21,7,3.2,922.5,0.0,24,190.0
2025-09-03 08:00:00,10.2,10.8,19.0,68.0,53.7,345.0,0.1,1.0,15.1,47,1.15,18,4.2,923.2,0.0,32,380.0
2025-09-03 09:00:00,8.4,8.9,17.1,76.0,52.9,313.0,0.1,1.0,16.5,41,1.04,17,4.6,923.7,0.0,33,660.0
2025-09-03 10:00:00,8.1,8.6,15.7,82.0,50.6,272.0,0.11,1.0,17.7,35,0.91,354,4.9,923.9,0.0,24,810.0
2025-09-03 11:00:00,8.1,8.5,14.5,88.0,48.1,238.0,0.11,1.0,19.2,30,0.95,342,5.1,924.0,0.0,22,1025.0
2025-09-03 12:00:00,8.6,9.1,13.3,94.0,45.8,218.0,0.11,1.0,20.5,27,1.36,354,5.8,924.1,0.0,12,1135.0
2025-09-03 13:00:00,9.1,9.5,12.3,99.0,43.4,206.0,0.12,1.0,21.5,25,1.71,355,6.3,924.0,0.0,8,1240.0
2025-09-03 14:00:00,9.4,9.9,11.8,102.0,41.4,200.0,0.12,1.0,22.0,25,1.82,352,6.5,923.8,0.0,3,1310.0
2025-09-03 15:00:00,9.7,10.2,11.6,104.0,39.6,190.0,0.12,1.0,22.0,24,1.75,2,6.3,923.7,0.0,3,1305.0
